,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
439,2,3,0,0,2,1,1,7,11.63,7.2,603.09,0.03,22,0.14,33.5,83.76,8,14,5,9,7,N
440,1,17,0,0,9,8,1,33,44.48,19.35,16663.77,0.29,155,0.05,925.76,860.96,75,80,31,16,33,N
441,1,9,0,0,5,4,1,15,30.32,11.33,3894.84,0.11,67,0.09,216.38,343.66,34,33,21,14,15,N
442,2,5,0,0,3,2,1,8,11.16,14.08,2213.52,0.05,37,0.07,122.97,157.17,13,24,6,13,8,N
443,1,19,17,0,10,1,8,31,29.53,47.36,66226.0,0.47,243,0.02,3679.22,1398.44,102,141,28,26,48,N
444,1,5,1,0,3,1,1,10,14.0,10.83,1642.56,0.05,34,0.09,91.25,151.62,15,19,9,13,11,N
445,1,13,0,2,7,4,6,27,19.19,27.6,14618.65,0.18,105,0.04,812.15,529.66,46,59,15,18,27,N
446,2,13,0,1,7,7,4,12,14.49,27.82,11216.64,0.13,83,0.04,623.15,403.21,34,49,11,18,12,N
447,12,55,2,3,34,15,17,84,49.42,59.29,173747.07,0.98,445,0.02,9652.62,2930.31,181,264,58,38,86,N
448,3,37,0,4,20,7,12,47,25.93,65.0,109570.84,0.56,289,0.02,6087.27,1685.71,117,172,27,30,47,N
449,5,19,0,0,10,6,1,20,24.97,22.95,13151.27,0.19,110,0.04,730.63,573.04,54,56,20,17,20,N
450,0,1,0,0,1,1,1,3,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,4,5,3,3,3,N
451,5,67,1,1,34,30,17,90,77.21,42.88,141975.76,1.1,542,0.02,7887.54,3310.82,243,299,51,18,91,N
452,9,59,0,5,34,22,15,84,45.25,61.67,172104.21,0.93,444,0.02,9561.34,2790.72,187,257,47,31,84,N
453,3,19,0,5,10,8,3,40,45.51,39.03,69340.63,0.59,287,0.03,3852.26,1776.48,133,154,46,27,40,N
454,6,45,2,5,23,19,19,64,45.49,45.94,95998.42,0.7,347,0.02,5333.25,2089.76,147,200,40,25,66,N
455,10,49,2,4,25,22,19,139,81.59,55.46,250956.7,1.51,706,0.02,13942.04,4525.03,299,407,62,23,141,N
456,0,1,0,0,1,1,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,5,1,5,0,N
457,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
458,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
459,5,33,7,6,17,7,9,55,34.37,67.83,158152.05,0.78,409,0.01,8786.22,2331.48,185,224,30,22,62,N
460,23,11,1,7,8,5,1,44,33.34,24.87,20623.58,0.28,151,0.04,1145.75,829.27,52,99,23,22,45,N
461,6,37,6,4,19,2,18,75,38.0,40.44,62131.34,0.51,267,0.02,3451.74,1536.55,109,158,31,23,81,N
462,3,4,0,1,3,3,1,20,27.92,10.27,2942.64,0.1,59,0.1,163.48,286.62,22,37,15,14,20,N
463,23,18,6,11,10,7,7,39,44.3,18.86,15752.04,0.28,142,0.05,875.11,835.34,55,87,35,24,45,N
464,3,5,0,0,3,1,1,9,9.51,13.75,1798.48,0.04,32,0.07,99.92,130.8,15,17,6,11,9,N
465,14,11,4,16,6,3,1,37,17.57,64.29,72605.36,0.38,222,0.02,4033.63,1129.42,90,132,14,20,41,N
466,53,27,12,22,14,8,8,72,42.52,62.4,165551.69,0.88,451,0.02,9197.32,2653.07,182,269,35,24,84,N
467,14,13,3,19,7,4,5,27,12.36,44.1,24032.81,0.18,110,0.02,1335.16,544.96,42,68,10,21,30,N
468,19,13,4,21,7,4,5,26,13.72,40.09,22050.0,0.18,110,0.02,1225.0,550.0,42,68,11,21,30,N
469,24,43,18,38,22,10,14,101,54.01,45.5,111805.63,0.82,416,0.02,6211.42,2457.27,169,247,39,21,119,N
470,19,13,5,19,7,4,5,25,13.72,40.09,22050.0,0.18,110,0.02,1225.0,550.0,42,68,11,21,30,N
471,21,10,1,7,9,2,1,44,32.63,24.1,18942.67,0.26,144,0.04,1052.37,786.16,44,100,21,23,45,N
472,5,7,4,0,4,1,1,5,7.21,20.4,3001.83,0.05,36,0.05,166.77,147.15,17,19,5,12,9,N
473,29,39,7,28,20,2,13,55,24.94,77.43,149562.2,0.64,344,0.01,8309.01,1931.46,137,207,23,26,62,N
474,33,31,9,30,16,4,3,66,29.55,81.12,194483.67,0.8,427,0.01,10804.65,2397.48,169,258,25,24,75,N
475,39,69,25,44,35,2,3,95,32.04,79.2,200997.63,0.85,452,0.01,11166.53,2537.85,165,287,25,24,120,N
476,16,1,0,10,1,1,1,13,26.21,13.64,4873.11,0.12,79,0.07,270.73,357.36,25,54,11,12,13,N
477,6,7,3,5,4,4,1,4,16.02,5.4,467.02,0.03,25,0.19,25.95,86.49,9,16,5,6,7,N
478,48,64,16,11,35,13,22,164,48.91,83.85,343824.52,1.37,645,0.01,19101.36,4100.62,249,396,49,33,180,N
479,48,5,2,26,3,2,3,50,79.97,19.96,31849.29,0.53,267,0.05,1769.4,1595.93,108,159,46,17,52,N
480,8,5,1,8,3,1,1,5,12.26,11.0,1483.75,0.04,33,0.09,82.43,134.89,12,21,6,11,6,N
481,9,3,1,7,2,1,1,4,11.72,8.0,750.12,0.03,24,0.13,41.67,93.77,8,16,5,10,5,N
482,10,27,4,7,14,1,14,24,23.61,26.38,16434.72,0.21,131,0.04,913.04,622.89,49,82,13,14,28,N
483,1,9,0,0,5,3,5,21,26.48,21.47,12211.91,0.19,110,0.05,678.44,568.69,48,62,19,17,21,N
484,1,5,0,0,3,3,1,12,21.86,14.0,4284.74,0.1,63,0.07,238.04,306.05,30,33,15,14,12,N
485,1,3,0,0,2,2,1,8,14.86,9.6,1369.94,0.05,32,0.1,76.11,142.7,16,16,10,12,8,N
486,2,13,2,0,8,8,5,37,34.99,21.11,15596.05,0.25,133,0.05,866.45,738.76,57,76,27,20,39,N
487,5,15,0,3,8,8,1,39,35.89,25.54,23410.95,0.31,170,0.04,1300.61,916.69,83,87,26,16,39,N
488,3,19,0,0,10,6,1,35,58.13,14.41,12073.37,0.28,150,0.07,670.74,837.74,70,80,34,14,35,N
489,1,19,0,0,13,9,3,43,49.68,20.72,21334.26,0.34,175,0.05,1185.24,1029.46,75,100,38,21,43,N
490,2,5,0,0,3,2,1,6,17.34,8.25,1180.25,0.05,35,0.12,65.57,143.06,9,26,6,11,6,N
491,12,25,0,0,1,1,1,28,25.46,32.5,26888.89,0.28,174,0.03,1493.83,827.35,52,122,12,15,28,N
492,3,7,0,0,4,3,1,8,17.72,10.83,2080.0,0.06,48,0.09,115.56,192.0,13,35,6,10,8,N
493,1,3,4,0,2,1,1,7,25.36,8.18,1697.34,0.07,48,0.12,94.3,207.45,20,28,11,9,11,N
494,0,1,0,0,1,1,1,10,16.71,33.75,19031.2,0.19,163,0.03,1057.29,563.89,81,82,6,5,10,N
495,1,3,0,0,2,1,1,4,12.11,6.42,498.63,0.03,21,0.16,27.7,77.71,11,10,6,7,4,N
496,0,1,0,0,1,1,1,5,20.77,8.25,1413.48,0.06,45,0.12,78.53,171.33,22,23,8,6,5,N
497,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
498,17,12,19,5,8,5,1,35,18.87,122.91,285104.16,0.77,442,0.01,15839.12,2319.58,199,243,17,21,54,N
499,1,1,0,0,1,1,1,8,20.31,16.12,5279.85,0.11,86,0.06,293.32,327.43,43,43,8,6,8,N
500,18,12,19,5,8,5,1,35,18.0,124.37,278423.08,0.75,433,0.01,15467.95,2238.58,199,234,16,20,54,N
501,0,3,2,0,2,1,1,5,12.44,9.0,1008.0,0.04,28,0.11,56.0,112.0,14,14,7,9,7,N
502,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,1,0,N
503,3,7,2,3,4,3,4,10,21.0,15.0,4723.94,0.1,67,0.07,262.44,314.93,30,37,13,13,12,N
504,6,13,6,3,7,1,7,33,32.46,54.95,97999.22,0.59,360,0.02,5444.4,1783.51,174,186,19,12,39,N
505,5,15,7,3,8,1,8,31,27.2,53.67,78353.33,0.49,292,0.02,4352.96,1460.0,138,154,18,14,38,N
506,8,52,0,11,28,17,22,62,46.13,44.69,92128.28,0.69,328,0.02,5118.24,2061.61,143,185,48,30,62,N
507,1,7,0,0,4,3,3,12,19.48,11.92,2766.96,0.08,50,0.08,153.72,232.19,22,28,12,13,12,N
508,0,5,0,0,3,1,1,17,17.05,11.25,2157.94,0.06,46,0.09,119.89,191.82,18,28,8,10,17,Y
509,2,3,0,0,2,1,1,7,11.44,10.71,1313.83,0.04,30,0.09,72.99,122.62,15,15,7,10,7,N
510,0,3,0,0,2,1,1,5,6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,4,7,2,5,5,N
511,2,23,6,0,12,1,6,39,31.07,35.11,38303.42,0.36,205,0.03,2127.97,1091.0,95,110,23,17,45,N
512,1,1,0,1,1,1,1,20,20.26,91.87,171052.56,0.62,489,0.01,9502.92,1861.8,245,244,8,6,20,N
513,1,5,0,1,3,1,1,10,19.9,8.8,1541.2,0.06,42,0.11,85.62,175.14,22,20,10,8,10,N
514,1,5,0,1,3,1,1,10,19.9,8.8,1541.2,0.06,42,0.11,85.62,175.14,22,20,10,8,10,N
515,2,13,0,1,7,1,1,17,23.2,19.0,8375.9,0.15,102,0.05,465.33,440.84,57,45,12,8,17,N
516,1,1,0,1,1,1,1,8,20.31,24.0,11696.19,0.16,128,0.04,649.79,487.34,64,64,8,6,8,N
517,4,11,12,0,6,2,3,22,18.18,29.14,15444.09,0.18,108,0.03,858.0,529.94,51,57,14,16,34,Y
518,0,3,2,0,2,1,1,5,12.44,9.0,1008.0,0.04,28,0.11,56.0,112.0,14,14,7,9,7,N
519,0,3,0,0,2,1,1,5,10.24,9.1,848.2,0.03,26,0.11,47.12,93.21,13,13,5,7,5,N
520,0,1,0,0,1,1,1,2,11.65,4.0,186.42,0.02,13,0.25,10.36,46.6,4,9,4,8,2,N
521,2,1,0,2,1,1,1,21,27.02,35.67,34375.18,0.32,223,0.03,1909.73,963.79,107,116,12,8,21,N
522,1,7,0,3,4,3,4,11,22.04,14.5,4634.63,0.11,68,0.07,257.48,319.63,29,39,13,13,11,N
523,9,11,3,10,6,4,6,18,19.55,75.6,111737.37,0.49,293,0.01,6207.63,1478.01,126,167,15,18,21,N
524,11,23,5,6,12,6,12,28,18.52,89.3,147650.89,0.55,325,0.01,8202.83,1653.43,141,184,15,19,33,N
525,1,3,0,0,2,1,1,8,18.88,36.9,25706.76,0.23,164,0.03,1428.15,696.66,82,82,10,9,8,N
526,1,7,0,0,4,1,1,13,19.87,20.53,8379.04,0.14,84,0.05,465.5,408.07,44,40,15,14,13,N
527,5,5,2,1,3,1,1,18,30.0,45.18,61231.14,0.45,279,0.02,3401.73,1355.38,128,151,17,12,20,N
528,6,1,0,2,1,1,1,8,25.94,8.64,1934.62,0.07,51,0.12,107.48,224.01,19,32,11,10,8,N
529,19,9,2,5,5,5,1,44,42.42,33.07,46402.42,0.47,254,0.03,2577.91,1402.98,94,160,27,19,46,N
530,20,15,8,11,8,3,1,36,33.18,25.65,21826.86,0.28,161,0.04,1212.6,850.95,54,107,20,19,44,N
531,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
532,2,3,0,0,2,2,1,7,10.79,7.2,559.51,0.03,21,0.14,31.08,77.71,9,12,5,8,7,N
533,13,5,0,12,3,1,1,35,31.11,23.57,17284.19,0.24,156,0.04,960.23,733.27,55,101,14,12,35,N
534,3,3,0,0,2,1,1,6,8.86,6.0,318.91,0.02,16,0.17,17.72,53.15,8,8,4,6,6,N
535,9,5,1,4,3,2,1,13,18.43,15.0,4147.27,0.09,62,0.07,230.4,276.48,25,37,10,12,14,N
536,8,3,0,2,2,1,1,28,45.76,22.9,24004.59,0.35,206,0.04,1333.59,1048.02,74,132,21,13,28,N
537,8,3,0,0,2,1,1,15,12.49,28.7,10288.84,0.12,100,0.03,571.6,358.5,41,59,5,7,15,N
538,6,3,0,0,2,1,1,11,12.36,20.3,5094.23,0.08,70,0.05,283.01,250.95,29,41,5,7,11,N
539,6,3,0,1,2,1,1,11,12.55,14.0,2459.28,0.06,49,0.07,136.63,175.66,20,29,5,7,11,N
540,6,5,1,2,3,1,1,19,16.81,27.43,12644.93,0.15,118,0.04,702.5,461.01,48,70,7,8,20,N
541,22,7,3,15,4,3,1,33,65.05,11.02,7893.16,0.24,129,0.09,438.51,716.54,47,82,32,15,36,N
542,29,24,2,0,22,22,1,74,60.7,21.77,28758.99,0.44,209,0.05,1597.72,1321.28,62,147,47,33,76,N
543,25,29,2,11,15,3,8,63,33.22,65.26,141466.74,0.72,402,0.02,7859.26,2167.71,158,244,23,19,65,N
544,21,19,6,10,10,5,3,44,24.34,46.75,53191.17,0.38,211,0.02,2955.06,1137.78,85,126,20,22,50,N
545,32,37,6,21,19,10,13,84,50.64,50.0,126600.0,0.84,422,0.02,7033.33,2532.0,156,266,39,25,90,N
546,10,4,1,2,3,3,1,18,22.82,13.13,3931.7,0.1,63,0.08,218.43,299.56,21,42,12,15,19,N
547,15,3,1,2,2,2,1,8,21.15,4.5,428.33,0.03,25,0.22,23.8,95.18,9,16,7,7,9,N
548,3,1,0,0,1,1,1,4,14.0,3.0,126.0,0.01,14,0.33,7.0,42.0,6,8,4,4,4,N
549,13,3,0,11,2,1,1,32,39.18,18.35,13195.42,0.24,148,0.05,733.08,718.98,52,96,17,12,32,N
550,12,13,2,3,7,4,7,18,33.18,11.25,4199.46,0.12,74,0.09,233.3,373.29,27,47,18,15,20,N
551,13,11,4,8,6,2,1,25,22.29,37.23,30894.1,0.28,181,0.03,1716.34,829.88,63,118,11,13,29,N
552,16,13,6,11,7,3,6,22,17.7,38.25,25897.75,0.23,132,0.03,1438.76,677.07,51,81,14,21,28,N
553,16,13,0,10,7,4,1,40,29.27,34.0,33832.75,0.33,194,0.03,1879.6,995.08,72,122,18,17,40,N
554,33,33,6,23,17,9,5,64,38.51,58.76,132943.06,0.75,395,0.02,7385.73,2262.53,142,253,29,24,70,N
555,33,29,9,20,15,8,3,51,34.92,44.83,70169.94,0.52,272,0.02,3898.33,1565.33,104,168,29,25,60,N
556,24,19,2,20,10,5,6,59,38.85,47.92,89204.84,0.62,341,0.02,4955.82,1861.67,115,226,24,20,61,N
557,13,13,4,8,7,3,1,27,23.94,40.18,38646.97,0.32,198,0.02,2147.05,961.88,75,123,14,15,31,N
558,18,19,3,9,10,5,7,28,22.91,31.57,22836.01,0.24,146,0.03,1268.67,723.31,52,94,14,17,31,N
559,9,9,1,4,5,4,3,20,25.86,19.73,10069.57,0.17,103,0.05,559.42,510.28,37,66,15,16,21,N
560,34,39,10,27,20,5,18,63,24.73,129.11,412246.14,1.06,596,0.01,22902.56,3193.1,223,373,19,22,73,N
561,15,15,2,12,8,3,5,23,18.33,33.85,21000.2,0.21,123,0.03,1166.68,620.46,44,79,13,20,25,N
562,7,7,2,3,4,2,1,10,10.98,24.0,6324.94,0.09,60,0.04,351.39,263.54,24,36,7,14,12,N
563,7,5,2,2,3,2,1,9,10.83,19.25,4012.87,0.07,51,0.05,222.94,208.46,21,30,6,11,11,N
564,13,15,1,5,8,6,5,37,34.13,32.11,35212.66,0.37,206,0.03,1956.26,1096.32,71,135,21,19,38,N
565,11,9,2,6,5,3,4,24,20.13,28.77,16657.75,0.19,118,0.03,925.43,579.01,44,74,13,17,26,N
566,4,3,1,1,2,1,1,5,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,5,11,3,8,6,N
567,17,13,5,8,7,3,6,25,19.62,44.8,39374.15,0.29,170,0.02,2187.45,878.89,64,106,15,21,30,N
568,10,9,1,6,5,3,5,17,21.77,20.31,8977.55,0.15,91,0.05,498.75,442.08,33,58,13,16,18,N
569,18,15,2,6,8,7,3,44,34.95,36.96,47727.54,0.43,238,0.03,2651.53,1291.45,85,153,23,20,46,N
570,18,17,6,11,9,6,1,32,26.92,45.5,55737.5,0.41,245,0.02,3096.53,1225.0,91,154,16,16,38,N
571,9,7,3,6,4,4,1,9,14.8,10.0,1480.0,0.05,37,0.1,82.22,148.0,12,25,6,10,12,N
572,6,3,1,1,1,1,1,13,19.86,21.0,8756.84,0.14,100,0.05,486.49,416.99,42,58,9,9,14,N
573,24,15,7,14,8,7,4,53,32.84,38.14,47779.28,0.42,237,0.03,2654.4,1252.64,89,148,21,18,60,N
574,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,2,0,2,0,N
575,2,3,1,3,2,1,1,6,9.34,6.67,415.13,0.02,18,0.15,23.06,62.27,5,13,3,8,7,N
576,14,11,6,12,6,6,1,18,27.07,18.67,9430.96,0.17,104,0.05,523.94,505.23,40,64,15,14,24,N
577,14,10,2,3,7,2,3,27,28.86,15.75,7159.08,0.15,86,0.06,397.73,454.54,27,59,18,21,29,N
578,14,11,2,11,6,2,1,23,18.05,41.17,30592.16,0.25,150,0.02,1699.56,743.13,52,98,12,19,25,N
579,6,5,0,1,3,2,3,11,19.95,9.55,1817.44,0.06,41,0.1,100.97,190.4,15,26,11,14,11,N
580,9,7,0,3,4,3,3,16,23.57,16.39,6334.65,0.13,78,0.06,351.92,386.43,27,51,14,17,16,N
581,4,1,0,2,1,1,1,6,16.85,8.57,1237.97,0.05,34,0.12,68.78,144.43,10,24,7,12,6,N
582,10,15,3,9,8,4,1,22,15.63,41.67,27127.69,0.22,142,0.02,1507.09,651.06,50,92,9,15,25,N
583,9,1,4,4,1,1,1,15,39.41,17.0,11388.28,0.22,155,0.06,632.68,669.9,51,104,12,8,19,N
584,7,9,3,4,5,4,1,23,16.34,25.6,10709.48,0.14,89,0.04,594.97,418.34,32,57,10,16,26,N
585,4,7,0,1,4,4,1,15,24.61,11.25,3115.18,0.09,57,0.09,173.07,276.9,21,36,14,15,15,N
586,19,27,3,17,14,5,6,29,24.53,33.19,27014.43,0.27,160,0.03,1500.8,813.99,59,101,16,18,32,N
587,9,5,2,6,3,2,3,12,19.75,15.33,4643.9,0.1,63,0.07,257.99,302.86,23,40,12,16,14,N
588,3,3,0,0,2,1,1,7,16.65,9.33,1450.57,0.05,42,0.11,80.59,155.42,16,26,6,7,7,N
589,5,1,0,1,1,1,1,6,17.13,6.0,616.79,0.03,27,0.17,34.27,102.8,9,18,6,8,6,N
590,6,3,0,2,2,1,1,11,14.74,11.67,2006.67,0.06,43,0.09,111.48,172.0,14,29,6,10,11,N
591,6,3,0,4,2,1,1,9,15.61,9.17,1311.39,0.05,35,0.11,72.86,143.06,10,25,6,11,9,N
592,6,3,0,3,2,1,1,9,14.18,10.0,1417.77,0.05,34,0.1,78.77,141.78,10,24,6,12,9,N
593,1,3,4,0,2,1,1,7,23.19,9.09,1916.65,0.07,48,0.11,106.48,210.83,20,28,11,10,11,N
594,0,1,0,0,1,1,1,10,16.71,33.75,19031.2,0.19,163,0.03,1057.29,563.89,81,82,6,5,10,N
595,1,3,0,0,2,1,1,4,12.11,6.42,498.63,0.03,21,0.16,27.7,77.71,11,10,6,7,4,N
596,4,3,0,2,2,1,1,7,9.86,6.67,438.19,0.02,19,0.15,24.34,65.73,5,14,3,8,7,N
597,4,3,0,0,2,1,1,6,11.53,10.5,1271.69,0.04,31,0.1,70.65,121.11,14,17,6,9,6,N
598,5,1,0,0,1,1,1,8,10.92,9.0,884.41,0.03,31,0.11,49.13,98.27,9,22,3,6,8,N
599,6,3,0,4,2,1,1,9,13.67,8.0,875.14,0.04,28,0.13,48.62,109.39,8,20,5,10,9,N
600,1,15,0,0,8,1,3,22,20.24,28.5,16441.15,0.19,120,0.04,913.4,576.88,57,63,14,14,22,N
601,2,1,0,1,1,1,1,14,20.1,20.0,8039.07,0.13,121,0.05,446.61,401.95,60,61,6,4,14,N
602,3,1,0,0,1,1,1,10,34.26,3.82,499.41,0.04,32,0.26,27.75,130.8,14,18,11,6,10,N
603,6,13,0,0,7,4,1,18,32.59,13.12,5614.09,0.14,91,0.08,311.89,427.74,42,49,16,10,18,N
604,5,9,1,20,5,4,1,17,17.71,13.85,3394.73,0.08,51,0.07,188.6,245.18,24,27,13,15,18,N
605,0,3,0,0,2,2,1,4,9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,3,6,3,6,4,N
606,4,11,0,0,6,3,6,12,17.88,18.4,6054.17,0.11,70,0.05,336.34,329.03,23,47,10,16,12,N
607,5,13,0,0,7,6,6,19,20.98,20.4,8729.97,0.14,90,0.05,485.0,427.94,24,66,10,17,19,N
608,6,16,0,1,10,5,10,29,29.94,20.84,13005.9,0.21,115,0.05,722.55,624.02,33,82,19,24,29,N
609,4,9,0,0,5,2,5,10,14.76,15.94,3748.9,0.08,52,0.06,208.27,235.23,17,35,8,15,10,N
610,4,9,0,0,5,4,1,10,22.9,11.69,3127.8,0.09,63,0.09,173.77,267.62,17,46,8,11,10,N
611,5,11,0,0,6,5,1,13,27.56,14.4,5715.21,0.13,89,0.07,317.51,396.89,24,65,10,12,13,N
612,2,5,0,0,3,2,1,6,17.34,8.25,1180.25,0.05,35,0.12,65.57,143.06,9,26,6,11,6,N
613,2,5,0,0,3,2,1,9,12.8,5.6,401.52,0.02,20,0.18,22.31,71.7,8,12,5,7,9,N
614,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
615,0,1,0,0,1,1,1,2,14.8,4.0,236.83,0.02,16,0.25,13.16,59.21,5,11,5,8,2,N
616,0,1,0,0,1,1,1,2,15.36,3.5,188.21,0.02,15,0.29,10.46,53.77,5,10,5,7,2,N
617,4,3,0,3,2,1,1,12,44.04,7.43,2427.8,0.11,66,0.13,134.88,326.98,27,39,20,11,12,N
618,2,5,0,0,3,3,1,17,33.91,8.29,2327.82,0.09,63,0.12,129.32,280.94,29,34,14,8,17,N
619,0,1,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
620,1,3,0,0,2,1,1,6,9.6,6.13,360.21,0.02,17,0.16,20.01,58.81,7,10,4,7,6,N
621,1,5,0,0,3,1,1,10,12.81,10.93,1530.0,0.05,35,0.09,85.0,140.0,17,18,7,9,10,N
622,5,3,0,4,2,1,1,15,60.71,7.71,3612.83,0.16,88,0.13,200.71,468.33,36,52,28,12,15,N
623,0,1,0,0,1,1,1,3,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,6,3,5,3,N
624,2,5,0,0,3,3,1,17,33.91,8.29,2327.82,0.09,63,0.12,129.32,280.94,29,34,14,8,17,N
625,0,1,0,0,1,1,1,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1,3,1,3,2,N
626,9,25,0,3,13,13,1,60,68.34,30.72,64501.75,0.7,372,0.03,3583.43,2099.51,158,214,36,14,60,N
627,1,7,0,0,4,3,1,12,14.9,11.69,2035.55,0.06,41,0.09,113.09,174.17,17,24,8,11,12,N
628,2,1,0,0,1,1,1,8,5.12,21.67,2405.29,0.04,30,0.05,133.63,111.01,13,17,3,10,8,N
629,1,1,0,0,1,1,1,2,17.43,2.0,69.74,0.01,11,0.5,3.87,34.87,5,6,5,4,2,N
630,1,1,0,0,1,1,1,10,14.99,5.33,426.42,0.03,21,0.19,23.69,79.95,8,13,6,8,10,N
631,1,11,1,1,6,2,6,19,10.03,35.21,12432.13,0.12,77,0.03,690.67,353.04,29,48,7,17,20,N
632,1,1,0,0,1,1,1,8,12.0,6.67,533.33,0.03,20,0.15,29.63,80.0,8,12,6,10,8,N
633,1,15,0,1,8,8,8,19,22.78,18.0,7380.0,0.14,82,0.06,410.0,410.0,36,46,16,16,19,N
634,0,7,0,0,4,3,3,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
635,1,5,0,0,3,3,3,6,19.38,5.06,496.63,0.03,24,0.2,27.59,98.1,9,15,8,9,6,N
636,1,5,0,0,3,2,1,8,8.27,16.8,2334.76,0.05,34,0.06,129.71,138.97,14,20,5,12,8,N
637,1,9,0,1,5,3,3,14,25.3,10.56,2822.18,0.09,55,0.09,156.79,267.19,26,29,16,13,14,N
638,2,143,0,0,72,71,70,57,94.78,31.27,92697.93,0.99,482,0.03,5149.89,2964.18,215,267,55,16,57,N
639,0,9,0,0,5,5,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
640,0,9,0,0,5,5,5,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
641,1,5,0,1,3,2,1,10,10.13,14.0,1984.88,0.05,34,0.07,110.27,141.78,14,20,6,12,10,N
642,1,5,0,1,3,3,1,13,18.07,10.45,1973.69,0.06,43,0.1,109.65,188.87,19,24,10,11,13,N
643,1,3,0,0,2,2,1,2,7.66,18.67,2670.48,0.05,35,0.05,148.36,143.06,8,27,3,14,2,N
644,2,7,0,0,4,2,1,9,15.82,14.3,3234.35,0.08,50,0.07,179.69,226.18,22,28,10,13,9,N
645,0,13,0,0,7,5,6,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
646,0,9,0,0,5,4,4,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
647,0,3,0,0,2,2,1,6,11.86,8.67,890.92,0.03,27,0.12,49.5,102.8,13,14,6,8,6,N
648,1,11,0,0,6,2,6,18,19.44,20.64,8283.77,0.13,81,0.05,460.21,401.29,34,47,14,17,18,N
649,2,15,0,1,8,8,1,26,25.59,23.5,14132.38,0.2,113,0.04,785.13,601.38,47,66,20,20,26,N
650,4,5,0,0,3,2,1,6,11.62,9.75,1104.67,0.04,29,0.1,61.37,113.3,13,16,6,9,6,N
651,0,1,0,0,1,1,1,2,12.06,1.5,27.14,0.01,7,0.67,1.51,18.09,3,4,3,3,2,N
652,1,5,0,1,3,3,3,12,18.7,10.4,2022.94,0.06,43,0.1,112.39,194.51,16,27,10,13,12,N
653,3,15,0,0,8,6,5,20,44.13,16.55,12089.65,0.24,133,0.06,671.65,730.42,60,73,29,16,20,N
654,13,71,4,1,36,24,15,83,78.92,36.03,102421.71,0.95,451,0.03,5690.1,2843.01,199,252,58,21,87,N
655,0,5,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
656,5,23,1,4,12,9,10,47,52.14,25.38,33598.94,0.44,225,0.04,1866.61,1323.59,99,126,39,20,48,N
657,1,5,0,1,3,3,3,11,27.63,5.32,781.48,0.05,34,0.19,43.42,146.95,13,21,11,9,11,N
658,1,1,0,0,1,1,1,6,19.41,7.22,1012.42,0.05,33,0.14,56.25,140.18,13,20,9,10,6,N
659,0,3,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,N
660,1,13,0,0,7,4,7,19,26.05,18.0,8439.31,0.16,90,0.06,468.85,468.85,38,52,19,18,19,N
661,0,1,0,0,1,1,1,6,22.59,2.86,184.37,0.02,18,0.35,10.24,64.53,8,10,7,5,6,N
