,LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
442,4,3,2,6,2,2,1,6,17.91,6.29,707.7,0.04,27,0.16,39.32,112.59,8,19,7,11,8,N
443,3,1,2,2,1,1,1,7,17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,5,8,5,5,9,N
444,3,1,1,0,1,1,1,3,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,3,7,3,6,4,N
445,3,1,1,0,1,1,1,3,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,3,6,3,5,4,N
446,4,3,2,6,2,2,1,6,17.91,6.29,707.7,0.04,27,0.16,39.32,112.59,8,19,7,11,8,N
447,5,1,1,7,1,1,1,6,14.38,4.5,291.26,0.02,17,0.22,16.18,64.73,5,12,5,9,7,N
448,5,1,1,7,1,1,1,6,14.8,4.0,236.83,0.02,16,0.25,13.16,59.21,5,11,5,8,7,N
449,7,3,0,7,2,1,1,15,17.24,10.64,1950.69,0.06,40,0.09,108.37,183.4,18,22,11,13,15,N
450,5,1,0,3,1,1,1,9,16.32,5.14,432.0,0.03,21,0.19,24.0,84.0,8,13,7,9,9,N
451,5,1,0,3,1,1,1,9,16.32,5.14,432.0,0.03,21,0.19,24.0,84.0,8,13,7,9,9,N
452,16,1,1,19,1,1,1,20,39.36,16.0,10076.02,0.21,120,0.06,559.78,629.75,44,76,22,16,21,N
453,0,1,0,0,1,1,1,3,7.24,2.5,45.24,0.01,7,0.4,2.51,18.09,1,6,1,5,3,N
454,7,1,0,4,1,1,1,16,26.67,15.32,6261.24,0.14,88,0.07,347.85,408.66,39,49,14,11,16,N
455,2,1,1,1,1,1,1,5,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,2,3,2,3,6,N
456,1,1,3,1,1,1,1,4,12.68,3.75,178.31,0.02,15,0.27,9.91,47.55,6,9,4,5,7,N
457,2,1,4,5,1,1,1,5,16.78,6.29,663.06,0.04,27,0.16,36.84,105.49,11,16,7,8,9,N
458,3,3,2,5,2,1,1,9,17.13,10.0,1713.0,0.06,39,0.1,95.17,171.3,15,24,9,12,11,N
459,2,4,4,0,3,1,1,18,26.81,8.03,1732.23,0.07,47,0.12,96.24,215.49,19,28,13,11,22,N
460,27,13,4,33,10,4,4,38,32.0,26.1,21802.25,0.28,142,0.04,1211.24,835.34,54,88,30,29,42,N
461,6,11,2,2,6,1,5,14,15.76,17.6,4880.94,0.09,59,0.06,271.16,277.33,22,37,10,16,16,N
462,20,21,7,14,13,2,3,47,30.99,27.86,24047.21,0.29,150,0.04,1335.96,863.23,60,90,28,26,54,N
463,4,3,0,1,2,1,1,11,20.51,6.11,765.94,0.04,29,0.16,42.55,125.34,10,19,9,11,11,N
464,5,3,0,2,2,1,1,11,19.8,6.11,739.53,0.04,28,0.16,41.08,121.01,10,18,9,11,11,N
465,3,3,1,2,2,1,1,11,14.83,9.63,1373.5,0.05,32,0.1,76.31,142.7,11,21,8,14,12,N
466,7,7,3,7,4,4,4,21,46.9,10.5,5170.32,0.16,96,0.1,287.24,492.41,28,68,20,15,24,N
467,12,5,2,22,3,1,1,19,45.57,9.64,4237.49,0.15,85,0.1,235.42,439.44,27,58,21,15,21,Y
468,7,7,1,5,4,4,4,23,46.9,10.5,5170.32,0.16,96,0.1,287.24,492.41,28,68,20,15,24,N
469,14,5,3,34,3,3,1,18,31.39,9.47,2815.15,0.1,60,0.11,156.4,297.25,23,37,17,14,21,Y
470,10,5,3,11,3,3,1,22,39.66,11.08,4871.43,0.15,81,0.09,270.63,439.53,28,53,24,19,25,Y
471,8,5,2,19,3,3,1,20,31.51,10.5,3474.19,0.11,64,0.1,193.01,330.88,21,43,18,18,22,Y
472,0,5,2,0,3,3,1,13,22.4,7.33,1204.38,0.05,38,0.14,66.91,164.23,12,26,9,11,15,Y
473,0,5,0,0,3,3,1,13,33.1,7.26,1746.71,0.08,49,0.14,97.04,240.44,19,30,17,13,13,N
474,7,1,0,7,1,1,1,8,20.75,5.0,518.63,0.03,24,0.2,28.81,103.73,10,14,10,10,8,Y
475,0,5,0,0,3,3,1,21,34.57,10.93,4129.37,0.13,72,0.09,229.41,377.85,27,45,21,17,21,N
476,10,15,2,31,8,7,4,44,74.36,13.06,12685.78,0.32,159,0.08,704.77,971.26,64,95,49,20,46,Y
477,4,35,4,18,18,16,7,91,195.05,21.41,89412.4,1.39,591,0.05,4967.36,4176.06,218,373,112,22,95,Y
478,0,5,0,0,3,3,1,21,36.48,10.43,3969.82,0.13,72,0.1,220.55,380.55,27,45,22,17,21,N
479,0,7,0,0,4,3,4,22,41.71,12.75,6780.12,0.18,98,0.08,376.67,531.77,39,59,26,17,22,N
480,2,15,1,9,8,6,6,41,75.22,14.8,16481.41,0.37,187,0.07,915.63,1113.43,67,120,43,19,42,N
481,2,5,2,13,3,3,1,47,55.85,28.0,43785.9,0.52,256,0.04,2432.55,1563.78,112,144,46,23,49,Y
482,5,7,0,0,4,2,3,22,21.05,14.77,4591.91,0.1,64,0.07,255.11,310.91,24,40,13,16,22,N
483,4,7,1,7,4,3,3,24,30.72,19.13,11241.58,0.2,107,0.05,624.53,587.63,40,67,23,22,25,Y
484,35,21,9,59,11,10,3,82,70.59,44.71,141084.24,1.05,475,0.02,7838.01,3155.83,190,285,68,32,91,Y
485,4,3,1,12,2,1,1,10,23.14,6.5,977.69,0.05,32,0.15,54.32,150.41,13,19,13,13,11,Y
486,0,11,2,7,6,5,5,28,33.22,15.91,8407.11,0.18,98,0.06,467.06,528.45,35,63,22,20,30,Y
487,14,9,5,1,5,5,4,28,18.72,21.54,8684.58,0.13,83,0.05,482.48,403.21,35,48,13,16,33,N
488,5,3,0,0,2,2,1,10,10.42,6.75,474.58,0.02,19,0.15,26.37,70.31,6,13,4,9,10,N
489,12,19,0,0,10,9,10,50,65.44,11.21,8218.63,0.24,136,0.09,456.59,733.36,50,86,29,13,50,N
490,8,19,1,0,10,8,10,29,31.33,20.43,13084.38,0.21,118,0.05,726.91,640.3,47,71,23,20,30,N
491,12,19,0,0,10,9,10,50,74.62,10.16,7697.18,0.25,138,0.1,427.62,757.88,50,88,32,13,50,N
492,0,1,0,0,1,1,1,3,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,3,9,3,7,3,N
493,7,5,2,0,3,2,1,22,55.95,7.24,2931.85,0.14,81,0.14,162.88,405.0,37,44,23,9,24,N
494,5,11,2,3,6,5,4,18,26.39,12.07,3845.69,0.11,67,0.08,213.65,318.58,26,41,14,13,20,N
495,1,1,0,0,1,1,1,7,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,4,7,4,6,7,N
496,1,1,0,0,1,1,1,10,17.27,2.5,107.96,0.01,13,0.4,6.0,43.19,5,8,5,5,10,N
497,3,5,0,0,3,2,1,12,15.22,12.0,2191.93,0.06,43,0.08,121.77,182.66,14,29,7,12,12,N
498,17,21,1,8,11,5,7,41,42.16,35.93,54431.16,0.5,241,0.03,3023.95,1514.78,98,143,45,33,42,N
499,16,13,0,5,7,6,1,59,95.6,31.4,94278.09,1.0,449,0.03,5237.67,3002.24,186,263,77,26,59,N
500,11,9,0,4,5,5,1,42,66.6,18.54,22884.16,0.41,209,0.05,1271.34,1234.54,80,129,41,19,42,N
501,2,1,0,0,1,1,1,8,14.99,5.33,426.42,0.03,21,0.19,23.69,79.95,8,13,6,8,8,N
502,1,3,0,0,2,1,1,9,14.83,3.5,181.62,0.02,15,0.29,10.09,51.89,4,11,4,7,9,N
503,10,13,1,16,7,5,1,39,29.5,36.25,38771.24,0.36,185,0.03,2153.96,1069.55,65,120,26,29,40,N
504,2,1,0,0,1,1,1,12,15.9,6.43,656.91,0.03,25,0.16,36.5,102.19,9,16,7,10,12,N
